IDLocator,L_Route,L_Dir,L_Lane,L_Section
9901,5176_1,5,1,144590
9902,219_5,6,1,143655
9903,218_1,6,1,144385
9904,204_1,6,1,144585
9905,5176_1,6,1,144595
9906,176-3_1,5,1,143520
9907,176-5_1,5,1,144800
9908,176-3_1,6,1,143525
9909,5176-2,6,1,143875
9910,218-1,6,1,144095
9911,176-5_1,6,1,144805
9912,147_1,5,1,144540
9913,147_1,6,1,144545
9914,5395,5,1,145650
9915,241_1,5,1,145810
9916,5395,6,1,145655
9917,241_1,6,1,145815
9918,124-RAB1,5,1,136820
9919,124_5,5,1,137520
9920,124_6,6,1,136840
9921,124-RAB1,5,2,136825
9922,124_5,5,2,137525
9923,124_6,6,2,136845
9924,5283_1,5,1,144690
9925,5282_1,5,1,144810
9926,5285,5,1,144830
9927,5284_1,5,1,152500
9928,5285,6,1,144835
9929,5283_1,6,1,145555
9930,5282_1,6,1,145975
9931,5284_1,6,1,152515
9932,152,5,1,144670
9933,5400,5,1,144770
9934,262_1,5,1,144890
9935,124,5,1,146510
9936,152,6,1,144675
9937,5400,6,1,144775
9938,262_1,6,1,144895
9939,153_1,6,1,145725
9940,124,6,1,146515
9941,125_1,5,1,147795
9942,5281,5,1,145730
9943,5281,6,1,145735
9944,5639,5,1,144470
9945,5638_1,5,1,144445
9946,5271,5,1,138020
9947,5271,6,1,138025
9948,5300_5,5,1,142060
9949,5294-3,5,1,142070
9950,5294-1,5,1,142400
9951,5295-1,5,1,142530
9952,295-3_1,5,1,142730
9953,5295-2,5,1,142780
9954,5295_1,5,1,142790
9955,5294-2,5,1,142810
9956,5289_1,5,1,142920
9957,5294_1,5,1,143050
9958,5294-4,5,1,143470
9959,5300_5,6,1,142065
9960,5294-3,6,1,142075
9961,295-3_1,6,1,142735
9962,5295-2,6,1,142785
9963,5295_1,6,1,142795
9964,5289_1,6,1,142925
9965,5294_1,6,1,143055
9966,5294-4,6,1,143475
9967,267_1,5,1,141090
9968,5401,5,1,141410
9969,267_1,6,1,141095
9970,5401,6,1,141415
9971,268_1,5,1,140720
9972,276_1,5,1,140790
9973,5402,5,1,140850
9974,268_1,6,1,140725
9975,276_1,6,1,140795
9976,5402,6,1,140855
9977,272_1,5,1,141770
9978,272_1,6,1,141775
9979,269_1,5,1,141720
9980,271_1,5,1,141780
9981,270,5,1,142360
9982,269_1,6,1,141725
9983,271_1,6,1,141785
9984,270,6,1,142365
9985,148_1,5,1,143240
9986,148_1,6,1,143245
9987,265_1,5,1,143810
9988,5287,5,1,143980
9989,263_1,5,1,144170
9990,266_1,5,1,144220
9991,137_1,5,1,144640
9992,5585_1,5,1,145190
9993,265_1,6,1,143815
9994,5287,6,1,143985
9995,263_1,6,1,144175
9996,266_1,6,1,144225
9997,137_1,6,1,144645
9998,5585_1,6,1,145195
9999,140-2_1,5,1,144300
10000,140-3_1,6,1,143835
10001,140-4,6,1,144075
10002,140-2_1,6,1,144305
10003,140-3_1,5,1,143830
10004,140-1,6,1,144425
10005,127-RB1,5,1,138220
10006,127_1,5,1,141120
10007,141-1_1,5,1,141320
10008,141_1,5,1,144600
10009,127-RB1,6,1,138225
10010,127_1,6,1,141125
10011,141-1_1,6,1,141325
10012,133_1,5,1,152550
10013,141_1,6,1,144605
10014,133_1,6,1,152555
10015,145,5,1,143740
10016,141-2_1,5,1,144020
10017,5393,5,1,144310
10018,145,6,1,143745
10019,141-2_1,6,1,144025
10020,5393,6,1,144315
10021,142,5,1,143300
10022,135,5,1,143400
10023,128_1,5,1,152610
10024,142,6,1,143305
10025,135,6,1,143405
10026,128_1,6,1,152615
10027,123,5,1,137490
10028,123,6,1,137495
10029,122,5,1,137440
10030,151,5,1,141540
10031,156_14,6,1,141580
10032,126_1,5,1,142340
10033,156_27,6,1,145600
10034,156_51,6,1,146320
10035,122,6,1,137445
10036,156_39,6,1,147750
10037,151,6,1,141545
10038,156_14,5,1,141585
10039,156_27,5,1,145605
10040,156_51,5,1,146325
10041,156_39,5,1,147755
10042,243_1,5,1,146470
10043,146_1,5,1,147570
10044,243_1,6,1,146475
10045,146_1,6,1,147575
10046,227_6,6,1,136950
10047,227_1,5,1,141200
10048,228_1,5,1,141640
10049,215-2_1,5,1,143600
10050,215-1,5,1,143780
10051,216_1,5,1,143800
10052,205-1,5,1,144860
10053,205-2_1,5,1,144870
10054,212_1,5,1,145080
10055,211_1,5,1,145220
10056,213_1,6,1,145570
10057,227_5,5,1,137595
10058,215-2_1,6,1,143615
10059,215-1,6,1,143785
10060,227_1,6,1,143895
10061,205-1,6,1,144865
10062,205-2_1,6,1,145015
10063,213_1,5,1,146765
10064,211_1,6,1,146555
10065,212_1,6,1,149415
10066,228_1,6,1,143175
10067,216_1,6,1,144995
10068,5178_1,5,1,141270
10069,5178_1,6,1,141295
10070,226_1,5,1,140920
10071,229_1,5,1,141100
10072,224_1,5,1,141510
10073,223_1,5,1,141790
10074,222_1,5,1,142250
10075,221_1,5,1,142650
10076,219_1,5,1,143140
10077,220,5,1,143690
10078,215_1,6,1,143790
10079,205_1,6,1,144720
10080,204_3,6,1,145000
10081,226_11,5,1,145170
10082,225_1,6,1,145230
10083,198_1,5,1,145420
10084,203_1,6,1,145580
10085,201_1,6,1,145850
10086,200_1,5,1,146130
10087,210_1,5,1,146540
10088,209,5,1,147370
10089,5177_1,5,1,147490
10090,208,5,1,147680
10091,207_1,5,1,148000
10092,206,5,1,148480
10093,226_22,6,1,145830
10094,10810_1,5,1,148740
10095,223_1,6,1,141855
10096,229_1,6,1,142005
10097,10814,6,1,142195
10098,10813,6,1,142215
10099,224_1,6,1,142305
10100,222_1,6,1,142885
10101,221_1,6,1,143215
10102,219_1,6,1,143505
10103,220,6,1,143695
10104,215_1,5,1,144135
10105,226_1,6,1,144885
10106,205_1,5,1,144905
10107,225_1,5,1,145245
10108,204_3,5,1,145565
10109,226_22,5,1,148895
10110,203_1,5,1,145935
10111,201_1,5,1,146245
10112,198_1,6,1,147255
10113,209,6,1,147375
10114,208,6,1,147685
10115,210_1,6,1,147875
10116,206,6,1,148485
10117,5177_1,6,1,148615
10118,10810_1,6,1,149245
10119,200_1,6,1,148785
10120,226_11,6,1,149035
10121,207_1,6,1,151265
10122,10812,5,1,146610
10123,202_1,5,1,146620
10124,10811,6,1,146725
10125,202_1,6,1,146855
10126,231_1,6,1,141350
10127,222-1,5,1,142690
10128,231_1,5,1,142625
10129,222-1,6,1,142695
10130,227_6,6,1,136955
10131,167_1,5,1,147510
10132,195_1,6,1,146600
10133,165_1,5,1,149470
10134,194_1,6,1,147830
10135,162_1,5,1,150760
10136,157_1,6,1,151230
10137,195_1,5,1,149925
10138,167_1,6,1,146915
10139,194_1,5,1,150455
10140,165_1,6,1,150225
10141,162_1,6,1,150785
10142,157_1,5,1,151295
10143,170_1,5,1,149910
10144,169_1,5,1,150230
10145,171_1,5,1,150790
10146,172,5,1,151250
10147,174,6,1,151215
10148,172,6,1,151255
10149,169_1,6,1,151305
10150,171_1,6,1,151315
10151,170_1,6,1,151355
10152,166_1,5,1,148290
10153,175_1,5,1,148560
10154,160_1,5,1,149900
10155,174,5,1,151210
10156,166_1,6,1,148885
10157,160_1,6,1,150365
10158,175_1,6,1,151225
10159,161_1,6,1,148950
10160,5647,6,1,149250
10161,161_1,5,1,149215
10162,5646_1,5,1,149335
10163,193_1,5,1,147410
10164,193_1,6,1,148795
10165,168,5,1,136940
10166,168,6,1,136945
10167,5212_1,5,1,147810
10168,184_1,5,1,148750
10169,5212_1,6,1,148465
10170,184_1,6,1,149055
10171,178-1,5,1,149060
10172,178-2_1,5,1,148940
10173,178-2_1,6,1,149115
10174,178-1,6,1,149065
10175,124-RAB2,5,1,136830
10176,2807-10,5,1,137110
10177,124-RAB2,5,2,136835
10178,2807-9,5,2,137745
10179,5390_1,5,1,149190
10180,179-1,5,1,149400
10181,179-2_1,6,1,149390
10182,163_1,5,1,149850
10183,179-2_1,5,1,149555
10184,179-1,6,1,149405
10185,5390_1,6,1,150605
10186,163_1,6,1,150655
10187,176_1,5,1,148260
10188,176_1,6,1,151335
10189,159_18,5,1,151155
10190,159_17,6,1,151150
10191,159_1,5,1,148300
10192,159_10,6,1,150990
10193,159_1,6,1,151015
10194,159_10,5,1,151175
10195,5358-1,5,1,147450
10196,5358-2,5,1,147620
10197,192-1,5,1,147660
10198,5358-4,5,1,147700
10199,192-2,5,1,147980
10200,192-3_1,5,1,147990
10201,5358_1,5,1,148070
10202,5357_1,5,1,148120
10203,5358-3,5,1,148170
10204,192-1,6,1,147665
10205,5358-4,6,1,147705
10206,192-2,6,1,147985
10207,192-3_1,6,1,147995
10208,5358_1,6,1,148075
10209,5357_1,6,1,148125
10210,5358-3,6,1,148175
10211,177_1,5,1,148540
10212,5357_3,6,1,151145
10213,177_1,6,1,151195
10214,183_1,5,1,148420
10215,192_1,5,1,148440
10216,183_1,6,1,148425
10217,192_1,6,1,148445
10218,5357_3,5,1,148470
10219,180_1,5,1,150180
10220,180_1,6,1,151185
10221,189_1,5,1,148040
10222,187_1,5,1,148510
10223,187-1,5,1,148520
10224,183_3,5,1,149000
10225,178_1,5,1,149070
10226,179_1,5,1,149380
10227,186_1,5,1,149940
10228,185_1,5,1,150250
10229,190,5,1,150500
10230,188,5,1,150970
10231,181,5,1,151050
10232,187-1,6,1,148525
10233,189_1,6,1,149145
10234,5645,6,1,149965
10235,5644_1,6,1,150115
10236,190,6,1,150505
10237,188,6,1,150975
10238,186_1,6,1,151005
10239,185_1,6,1,151025
10240,187_1,6,1,151035
10241,181,6,1,151055
10242,183_3,6,1,151085
10243,179_1,6,1,151105
10244,178_1,6,1,151125
10245,242_1,5,1,146000
10246,244_1,5,1,146050
10247,245_1,5,1,146060
10248,5396,5,1,146140
10249,246,5,1,146370
10250,242_1,6,1,146005
10251,244_1,6,1,146055
10252,245_1,6,1,146065
10253,5396,6,1,146145
10254,246,6,1,146375
10255,2687_5,5,1,137650
10256,251_1,5,1,146400
10257,250,5,1,146870
10258,253_1,5,1,146880
10259,249_1,5,1,147260
10260,251_1,6,1,146405
10261,250,6,1,146875
10262,253_1,6,1,146885
10263,249_1,6,1,147265
10264,5397,5,1,147300
10265,247_1,5,1,147770
10266,5397,6,1,147305
10267,247_1,6,1,147775
10268,134_1,5,1,145400
10269,252_1,5,1,146260
10270,140_1,5,1,146280
10271,254_1,5,1,146570
10272,256,5,1,146580
10273,255_1,5,1,146900
10274,5398,5,1,147220
10275,248_1,5,1,147550
10276,252_1,6,1,146265
10277,140_1,6,1,146285
10278,254_1,6,1,146575
10279,256,6,1,146585
10280,5398,6,1,147225
10281,248_1,6,1,147555
10282,134_1,6,1,145405
10283,140-4,5,1,144070
10284,5278_1,5,1,145640
10285,5278_1,6,1,146035
10286,5399,5,1,145440
10287,259,5,1,145680
10288,261_1,5,1,145710
10289,260,5,1,145750
10290,257_1,5,1,145760
10291,258,5,1,145920
10292,5399,6,1,145445
10293,259,6,1,145685
10294,261_1,6,1,145715
10295,260,6,1,145755
10296,257_1,6,1,145765
10297,258,6,1,145925
10298,5246-RAB2,5,1,137310
10299,246-RB1,5,1,138230
10300,5267-2,5,1,146390
10301,5246-RAB2,6,1,137315
10302,255-2_1,5,1,147890
10303,5255-1,5,1,148090
10304,246-RB1,6,1,138235
10305,5215_1,5,1,148410
10306,254-2_1,5,1,149460
10307,5245_1,5,1,149770
10308,254-5_1,5,1,149810
10309,5254_1,5,1,149730
10310,5254-4,5,1,149830
10311,254-1_1,5,1,149930
10312,254-7_1,5,1,150010
10313,5254-6,5,1,150070
10314,5253_1,5,1,150300
10315,5254-3,5,1,150390
10316,5246_1,5,1,150510
10317,5246_2,5,1,150670
10318,5246_3,6,1,150810
10319,5232_1,6,1,149560
10320,5236_1,6,1,148050
10321,5267-2,6,1,146395
10322,5640,6,1,146985
10323,5641_1,6,1,147075
10324,255-2_1,6,1,148035
10325,5236_1,5,1,150955
10326,5255-1,6,1,148095
10327,5215_1,6,1,149135
10328,254-2_1,6,1,149515
10329,5232_1,5,1,150935
10330,5254-4,6,1,149835
10331,254-1_1,6,1,150005
10332,254-7_1,6,1,150025
10333,5254-6,6,1,150075
10334,5254_1,6,1,149885
10335,5254-3,6,1,150395
10336,254-5_1,6,1,150385
10337,5253_1,6,1,150485
10338,5245_1,6,1,150585
10339,5642,5,1,149570
10340,5643_1,6,1,149705
10341,5219,5,1,150400
10342,5219,6,1,150405
10343,5252-3,5,1,146790
10344,5252-4,5,1,146810
10345,5252_5,5,1,147180
10346,5252-1,5,1,147480
10347,5252-4,6,1,146815
10348,5252-2,6,1,146955
10349,5252_5,6,1,147185
10350,5252-1,6,1,147485
10351,5229_1,5,1,147800
10352,5243-1,5,1,148100
10353,5252_1,6,1,147340
10354,5244_1,5,1,149600
10355,5243_1,6,1,148110
10356,5252_1,5,1,148995
10357,5243-1,6,1,148105
10358,5243_1,5,1,150915
10359,5229_1,6,1,149085
10360,5252_10,6,1,150875
10361,5244_1,6,1,150895
10362,246-RB3,5,1,138240
10363,246-RB3,6,1,138245
10364,5252_10,5,1,148450
10365,251-2_1,5,1,148720
10366,5251-1,5,1,148730
10367,5250_1,5,1,149760
10368,5251-1,6,1,148735
10369,251-2_1,6,1,148905
10370,5251_1,6,1,150595
10371,5250_1,6,1,150805
10372,5251_1,5,1,148700
10373,5246_1,6,1,150515
10374,5246_2,6,1,150675
10375,5246_3,5,1,150985
10376,5251_5,5,1,137990
10377,2687_5,5,2,137655
10378,5279,5,1,146360
10379,5279,6,1,146365
10380,5269_1,5,1,146190
10381,5209_1,5,1,146650
10382,5209_1,6,1,148195
10383,5269_1,6,1,148505
10384,3217-5,6,1,208620
10385,3217-7,6,1,208640
10386,3218,6,1,208650
10387,3222,6,1,208690
10388,3231,6,1,208730
10389,3231-1,6,1,208740
10390,3238,6,1,208850
10391,3239,6,1,208860
10392,3381,6,1,208920
10393,3389,6,1,209090
10394,3397-10,6,1,209120
10395,3397-13,6,1,209140
10396,3397-14,6,1,209150
10397,3397-16,6,1,209170
10398,3397-18,6,1,209190
10399,3397-25,6,1,209250
10400,3397-26,6,1,209260
10401,3397-27,6,1,209270
10402,3402,6,1,209480
10403,3403,6,1,209500
10404,3405,6,1,209530
10405,3406,6,1,209540
10406,3407,6,1,209550
10407,3408,6,1,209560
10408,3412,6,1,209570
10409,3416-1,6,1,209630
10410,3588,6,1,209750
10411,3588-7,6,1,209820
10412,3592,6,1,209900
10413,3593,6,1,209920
10414,3602,6,1,209940
10415,3623,6,1,210030
10416,3626,6,1,210050
10417,3627,6,1,210070
10418,3629,6,1,210080
10419,3631,6,1,210140
10420,3664,6,1,210190
10421,3667-1,6,1,210240
10422,3671-5,6,1,210380
10423,3672-2,6,1,210430
10424,3676-1,6,1,210470
10425,3677,6,1,210500
10426,3678,6,1,210530
10427,3678-1,6,1,210540
10428,3682,6,1,210590
10429,3689,6,1,210630
10430,3807_5-4,6,1,210810
10431,3869_5-10,6,1,210890
10432,3869_5-16,6,1,210910
10433,3869_5-17,6,1,210920
10434,3869_5-19,6,1,210940
10435,3869_5-6,6,1,210990
10436,3869_5-7,6,1,211000
10437,3869_5-9,6,1,211020
10438,3899,6,1,211420
10439,4051-1,6,1,211580
10440,4086,6,1,211750
10441,4087,6,1,211760
10442,4088,6,1,211770
10443,4092,6,1,211830
10444,4121,6,1,211850
10445,4121-2,6,1,211870
10446,4123-1,6,1,211920
10447,4125,6,1,211940
10448,4125-5,6,1,211960
10449,4152-1,6,1,212130
10450,4156,6,1,212170
10451,4160,6,1,212250
10452,4160-2,6,1,212270
10453,4177,6,1,212570
10454,4184,6,1,212600
10455,4184-2,6,1,212620
10456,4184-3,6,1,212630
10457,4184-4,6,1,212640
10458,4269,6,1,212890
10459,4271,6,1,212910
10460,4277,6,1,213040
10461,4281-1,6,1,213120
10462,4282,6,1,213130
10463,4286,6,1,213160
10464,4286-1,6,1,213170
10465,4286-3,6,1,213190
10466,4286-4,6,1,213200
10467,4286-5,6,1,213210
10468,4286-6,6,1,213220
10469,3644,6,1,226260
10470,3645,6,1,226270
10471,3645-2,6,1,226290
10472,3647,6,1,226310
10473,3653,6,1,226450
10474,3659,6,1,226480
10475,3703,6,1,226510
10476,3704,6,1,226520
10477,3704-2,6,1,226540
10478,3705,6,1,226550
10479,3706,6,1,226560
10480,3708,6,1,226580
10481,3710,6,1,226600
10482,3711,6,1,226610
10483,3712,6,1,226620
10484,3715,6,1,226640
10485,3716,6,1,226650
10486,3811_5-11,6,1,226790
10487,3999,6,1,227000
10488,4000,6,1,227010
10489,1850_5,5,1,553510
10490,1850_5,5,2,553520
10491,1850_5,5,3,553530
10492,1850_5,5,4,553540
10493,1850_6,6,1,553550
10494,1850_6,6,2,553560
10495,1850_6,6,3,553570
10496,1850_6,6,4,553580
10497,2072,5,1,553590
10498,2072,5,2,553600
10499,2072,5,3,553610
10500,2072,5,4,553620
10501,2593,6,1,553630
10502,2593,6,2,553640
10503,2593,6,3,553650
10504,2593,6,4,553660
10505,2600,6,1,553670
10506,2600,6,2,553680
10507,2600,6,3,553690
10508,2600,6,4,553700
10509,2611,6,1,553710
10510,2611,6,2,553720
10511,2611,6,3,553730
10512,2611,6,4,553740
10513,2611-RAB1,6,1,553750
10514,2611-RAB1,6,2,553760
10515,2611-RAB1,6,3,553770
10516,2611-RAB1,6,4,553780
10517,2618,5,1,553790
10518,2618,5,2,553800
10519,2618,5,3,553810
10520,2618,5,4,553820
10521,2618-RAB1,6,1,553830
10522,2618-RAB1,6,2,553840
10523,2618-RAB1,6,3,553850
10524,2618-RAB1,6,4,553860
10525,2809-RAB2,6,1,553870
10526,2809-RAB2,6,2,553880
10527,2809-RAB2,6,3,553890
10528,2809-RAB2,6,4,553900
10529,2809_5,5,1,553910
10530,2809_5,5,2,553920
10531,2809_5,5,3,553930
10532,2809_5,5,4,553940
10533,2809_6,6,1,553950
10534,2809_6,6,2,553960
10535,2809_6,6,3,553970
10536,2809_6,6,4,553980
10537,2811_5,5,1,553990
10538,2811_5,5,2,554000
10539,2811_5,5,3,554010
10540,2811_5,5,4,554020
10541,2811_6,6,1,554030
10542,2811_6,6,2,554040
10543,2811_6,6,3,554050
10544,2811_6,6,4,554060
10545,2813-RAB1,5,1,554070
10546,2813-RAB1,5,2,554080
10547,2813-RAB1,5,3,554090
10548,2813-RAB1,5,4,554100
10549,2813-RAB2,5,1,554110
10550,2813-RAB2,5,2,554120
10551,2813-RAB2,5,3,554130
10552,2813-RAB2,5,4,554140
10553,2813-RAB3,5,1,554150
10554,2813-RAB3,5,2,554160
10555,2813-RAB3,5,3,554170
10556,2813-RAB3,5,4,554180
10557,2813_5,5,1,554190
10558,2813_5,5,2,554200
10559,2813_5,5,3,554210
10560,2813_5,5,4,554220
10561,2813_6,6,1,554230
10562,2813_6,6,2,554240
10563,2813_6,6,3,554250
10564,2813_6,6,4,554260
10565,2822,5,1,554270
10566,2822,5,2,554280
10567,2822,5,3,554290
10568,2822,5,4,554300
10569,2822-1,5,1,554310
10570,2822-1,5,2,554320
10571,2822-1,5,3,554330
10572,2822-1,5,4,554340
10573,2834_5,5,1,554350
10574,2834_5,5,2,554360
10575,2834_5,5,3,554370
10576,2834_5,5,4,554380
10577,2834_6,6,1,554390
10578,2834_6,6,2,554400
10579,2834_6,6,3,554410
10580,2834_6,6,4,554420
10581,2836,6,1,554430
10582,2836,6,2,554440
10583,2836,6,3,554450
10584,2836,6,4,554460
10585,2839,6,1,554470
10586,2839,6,2,554480
10587,2839,6,3,554490
10588,2839,6,4,554500
10589,2841,6,1,554510
10590,2841,6,2,554520
10591,2841,6,3,554530
10592,2841,6,4,554540
10593,2841-RAB1,6,1,554550
10594,2841-RAB1,6,2,554560
10595,2841-RAB1,6,3,554570
10596,2841-RAB1,6,4,554580
10597,2842,6,1,554590
10598,2842,6,2,554600
10599,2842,6,3,554610
10600,2842,6,4,554620
10601,2843,5,1,554630
10602,2843,5,2,554640
10603,2843,5,3,554650
10604,2843,5,4,554660
10605,2844-RAB1,6,1,554670
10606,2844-RAB1,6,2,554680
10607,2844-RAB1,6,3,554690
10608,2844-RAB1,6,4,554700
10609,2844_5,5,1,554710
10610,2844_5,5,2,554720
10611,2844_5,5,3,554730
10612,2844_5,5,4,554740
10613,2844_6,6,1,554750
10614,2844_6,6,2,554760
10615,2844_6,6,3,554770
10616,2844_6,6,4,554780
10617,2845,5,1,554790
10618,2845,5,2,554800
10619,2845,5,3,554810
10620,2845,5,4,554820
10621,2845-RAB1,5,1,554830
10622,2845-RAB1,5,2,554840
10623,2845-RAB1,5,3,554850
10624,2845-RAB1,5,4,554860
10625,2847_5,5,1,554870
10626,2847_5,5,2,554880
10627,2847_5,5,3,554890
10628,2847_5,5,4,554900
10629,2847_6,6,1,554910
10630,2847_6,6,2,554920
10631,2847_6,6,3,554930
10632,2847_6,6,4,554940
10633,2848,6,1,554950
10634,2848,6,2,554960
10635,2848,6,3,554970
10636,2848,6,4,554980
10637,2851-RAB7,6,1,554990
10638,2851-RAB7,6,2,555000
10639,2851-RAB7,6,3,555010
10640,2851-RAB7,6,4,555020
10641,2851_5,5,1,555030
10642,2851_5,5,2,555040
10643,2851_5,5,3,555050
10644,2851_5,5,4,555060
10645,2851_6,6,1,555070
10646,2851_6,6,2,555080
10647,2851_6,6,3,555090
10648,2851_6,6,4,555100
10649,2863-1,6,1,555110
10650,2863-1,6,2,555120
10651,2863-1,6,3,555130
10652,2863-1,6,4,555140
10653,2863_5,5,1,555150
10654,2863_5,5,2,555160
10655,2863_5,5,3,555170
10656,2863_5,5,4,555180
10657,2863_6,6,1,555190
10658,2863_6,6,2,555200
10659,2863_6,6,3,555210
10660,2863_6,6,4,555220
10661,2864,5,1,555230
10662,2864,5,2,555240
10663,2864,5,3,555250
10664,2864,5,4,555260
10665,2864-RAB1,6,1,555270
10666,2864-RAB1,6,2,555280
10667,2864-RAB1,6,3,555290
10668,2864-RAB1,6,4,555300
10669,2864-RAB2,6,1,555310
10670,2864-RAB2,6,2,555320
10671,2864-RAB2,6,3,555330
10672,2864-RAB2,6,4,555340
10673,2864-RAB3,5,1,555350
10674,2864-RAB3,5,2,555360
10675,2864-RAB3,5,3,555370
10676,2864-RAB3,5,4,555380
10677,2864-RAB4,5,1,555390
10678,2864-RAB4,5,2,555400
10679,2864-RAB4,5,3,555410
10680,2864-RAB4,5,4,555420
10681,2865-RAB2,6,1,555430
10682,2865-RAB2,6,2,555440
10683,2865-RAB2,6,3,555450
10684,2865-RAB2,6,4,555460
10685,2866-RAB1,6,1,555470
10686,2866-RAB1,6,2,555480
10687,2866-RAB1,6,3,555490
10688,2866-RAB1,6,4,555500
10689,2866_5,5,1,555510
10690,2866_5,5,2,555520
10691,2866_5,5,3,555530
10692,2866_5,5,4,555540
10693,2866_6,6,1,555550
10694,2866_6,6,2,555560
10695,2866_6,6,3,555570
10696,2866_6,6,4,555580
10697,2868-RAB1,6,1,555590
10698,2868-RAB1,6,2,555600
10699,2868-RAB1,6,3,555610
10700,2868-RAB1,6,4,555620
10701,2868_5,5,1,555630
10702,2868_5,5,2,555640
10703,2868_5,5,3,555650
10704,2868_5,5,4,555660
10705,2868_6,6,1,555670
10706,2868_6,6,2,555680
10707,2868_6,6,3,555690
10708,2868_6,6,4,555700
10709,2870,6,1,555710
10710,2870,6,2,555720
10711,2870,6,3,555730
10712,2870,6,4,555740
10713,2871,5,1,555750
10714,2871,5,2,555760
10715,2871,5,3,555770
10716,2871,5,4,555780
10717,2871_5,5,1,555790
10718,2871_5,5,2,555800
10719,2871_5,5,3,555810
10720,2871_5,5,4,555820
10721,2871_6,6,1,555830
10722,2871_6,6,2,555840
10723,2871_6,6,3,555850
10724,2871_6,6,4,555860
10725,2881_5,5,1,555870
10726,2881_5,5,2,555880
10727,2881_5,5,3,555890
10728,2881_5,5,4,555900
10729,2881_6,6,1,555910
10730,2881_6,6,2,555920
10731,2881_6,6,3,555930
10732,2881_6,6,4,555940
10733,2901_5,5,1,555950
10734,2901_5,5,2,555960
10735,2901_5,5,3,555970
10736,2901_5,5,4,555980
10737,2901_6,6,1,555990
10738,2901_6,6,2,556000
10739,2901_6,6,3,556010
10740,2901_6,6,4,556020
10741,4104,5,1,556030
10742,4104,5,2,556040
10743,4104,5,3,556050
10744,4104,5,4,556060
10745,4106-RAB1,5,1,556070
10746,4106-RAB1,5,2,556080
10747,4106-RAB1,5,3,556090
10748,4106-RAB1,5,4,556100
10749,4106-RAB2,5,1,556110
10750,4106-RAB2,5,2,556120
10751,4106-RAB2,5,3,556130
10752,4106-RAB2,5,4,556140
10753,4106_5,5,1,556150
10754,4106_5,5,2,556160
10755,4106_5,5,3,556170
10756,4106_5,5,4,556180
10757,4106_6,6,1,556190
10758,4106_6,6,2,556200
10759,4106_6,6,3,556210
10760,4106_6,6,4,556220
10761,4107-RAB1,6,1,556230
10762,4107-RAB1,6,2,556240
10763,4107-RAB1,6,3,556250
10764,4107-RAB1,6,4,556260
10765,4107-RAB2,5,1,556270
10766,4107-RAB2,5,2,556280
10767,4107-RAB2,5,3,556290
10768,4107-RAB2,5,4,556300
10769,4107_5,5,1,556310
10770,4107_5,5,2,556320
10771,4107_5,5,3,556330
10772,4107_5,5,4,556340
10773,4107_6,6,1,556350
10774,4107_6,6,2,556360
10775,4107_6,6,3,556370
10776,4107_6,6,4,556380
10777,459,5,1,556390
10778,459,5,2,556400
10779,459,5,3,556410
10780,459,5,4,556420
10781,5773_5,5,1,556430
10782,5773_5,5,2,556440
10783,5773_5,5,3,556450
10784,5773_5,5,4,556460
10785,5773_6,6,1,556470
10786,5773_6,6,2,556480
10787,5773_6,6,3,556490
10788,5773_6,6,4,556500
10789,657,6,1,556510
10790,657,6,2,556520
10791,657,6,3,556530
10792,657,6,4,556540
10793,6591_5,5,1,556550
10794,6591_5,5,2,556560
10795,6591_5,5,3,556570
10796,6591_5,5,4,556580
10797,6591_6,6,1,556590
10798,6591_6,6,2,556600
10799,6591_6,6,3,556610
10800,6591_6,6,4,556620
10801,6621,5,1,556630
10802,6621,5,2,556640
10803,6621,5,3,556650
10804,6621,5,4,556660
10805,6644,5,1,556670
10806,6644,5,2,556680
10807,6644,5,3,556690
10808,6644,5,4,556700
10809,674,6,1,556710
10810,674,6,2,556720
10811,674,6,3,556730
10812,674,6,4,556740
10813,7004,6,1,556750
10814,7004,6,2,556760
10815,7004,6,3,556770
10816,7004,6,4,556780
10817,712,5,1,556790
10818,712,5,2,556800
10819,712,5,3,556810
10820,712,5,4,556820
10821,714,5,1,556830
10822,714,5,2,556840
10823,714,5,3,556850
10824,714,5,4,556860
10825,7584-RAB1,5,1,556870
10826,7584-RAB1,5,2,556880
10827,7584-RAB1,5,3,556890
10828,7584-RAB1,5,4,556900
10829,80,5,1,556910
10830,80,5,2,556920
10831,80,5,3,556930
10832,80,5,4,556940
10833,80-RAB1,5,1,556950
10834,80-RAB1,5,2,556960
10835,80-RAB1,5,3,556970
10836,80-RAB1,5,4,556980
10837,80-RAB11,5,1,556990
10838,80-RAB11,5,2,557000
10839,80-RAB11,5,3,557010
10840,80-RAB11,5,4,557020
10841,80-RAB12,6,1,557030
10842,80-RAB12,6,2,557040
10843,80-RAB12,6,3,557050
10844,80-RAB12,6,4,557060
10845,80-RAB3,5,1,557070
10846,80-RAB3,5,2,557080
10847,80-RAB3,5,3,557090
10848,80-RAB3,5,4,557100
10849,80-RAB7,5,1,557110
10850,80-RAB7,5,2,557120
10851,80-RAB7,5,3,557130
10852,80-RAB7,5,4,557140
10853,80-RAB8,5,1,557150
10854,80-RAB8,5,2,557160
10855,80-RAB8,5,3,557170
10856,80-RAB8,5,4,557180
10857,80-RAB9,6,1,557190
10858,80-RAB9,6,2,557200
10859,80-RAB9,6,3,557210
